split,speaker_id,language,video_id,image_path,voice_path,face_dir
train,id0041,English,7m4O_-EO16E,faces/id0041/7m4O_-EO16E/0000050.jpg,voices/id0041/English/7m4O_-EO16E/00011.wav,faces/id0041/7m4O_-EO16E
train,id0003,English,bV2qGq9jc9Y,faces/id0003/bV2qGq9jc9Y/0001275.jpg,voices/id0003/English/bV2qGq9jc9Y/00007.wav,faces/id0003/bV2qGq9jc9Y
train,id0001,English,SpfaJtrTMfc,faces/id0001/SpfaJtrTMfc/0002475.jpg,voices/id0001/English/SpfaJtrTMfc/00032.wav,faces/id0001/SpfaJtrTMfc
train,id0041,English,7m4O_-EO16E,faces/id0041/7m4O_-EO16E/0000050.jpg,voices/id0041/English/7m4O_-EO16E/00037.wav,faces/id0041/7m4O_-EO16E
train,id0054,English,cTcgPLwmetk,faces/id0054/cTcgPLwmetk/0000000.jpg,voices/id0054/English/cTcgPLwmetk/00003.wav,faces/id0054/cTcgPLwmetk
train,id0001,English,U3rWfLEkFvg,faces/id0001/U3rWfLEkFvg/0000450.jpg,voices/id0001/English/U3rWfLEkFvg/00022.wav,faces/id0001/U3rWfLEkFvg
train,id0038,English,t41gm9IBVPs,faces/id0038/t41gm9IBVPs/0004000.jpg,voices/id0038/English/t41gm9IBVPs/00003.wav,faces/id0038/t41gm9IBVPs
train,id0001,English,SpfaJtrTMfc,faces/id0001/SpfaJtrTMfc/0002475.jpg,voices/id0001/English/SpfaJtrTMfc/00020.wav,faces/id0001/SpfaJtrTMfc
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00112.wav,faces/id0045/QjPkuA2BoX4
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00097.wav,faces/id0045/QjPkuA2BoX4
train,id0067,English,aGdUenA305A,faces/id0067/aGdUenA305A/0000025.jpg,voices/id0067/English/aGdUenA305A/00022.wav,faces/id0067/aGdUenA305A
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00026.wav,faces/id0062/SK8nrapRgqQ
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00014.wav,faces/id0018/KQrdbivDg9E
train,id0022,English,PoMGgCakSb0,faces/id0022/PoMGgCakSb0/0000000.jpg,voices/id0022/English/PoMGgCakSb0/00033.wav,faces/id0022/PoMGgCakSb0
train,id0056,English,1_a3Y6LGpAA,faces/id0056/1_a3Y6LGpAA/0000825.jpg,voices/id0056/English/1_a3Y6LGpAA/00064.wav,faces/id0056/1_a3Y6LGpAA
train,id0009,English,gXnUW8OooRk,faces/id0009/gXnUW8OooRk/0000275.jpg,voices/id0009/English/gXnUW8OooRk/00044.wav,faces/id0009/gXnUW8OooRk
train,id0014,English,fHlaCvlVhoM,faces/id0014/fHlaCvlVhoM/0000000.jpg,voices/id0014/English/fHlaCvlVhoM/00004.wav,faces/id0014/fHlaCvlVhoM
train,id0003,English,sHbyLrzEByw,faces/id0003/sHbyLrzEByw/0000975.jpg,voices/id0003/English/sHbyLrzEByw/00003.wav,faces/id0003/sHbyLrzEByw
train,id0033,English,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/English/02L6RPzTSoI/00042.wav,faces/id0033/02L6RPzTSoI
train,id0023,English,ekT7a8A-JDk,faces/id0023/ekT7a8A-JDk/0000000.jpg,voices/id0023/English/ekT7a8A-JDk/00003.wav,faces/id0023/ekT7a8A-JDk
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00053.wav,faces/id0052/oKKSSoDfquA
train,id0025,English,VlFa0S-juA0,faces/id0025/VlFa0S-juA0/0000000.jpg,voices/id0025/English/VlFa0S-juA0/00031.wav,faces/id0025/VlFa0S-juA0
train,id0021,English,YFvtct2Yc94,faces/id0021/YFvtct2Yc94/0000225.jpg,voices/id0021/English/YFvtct2Yc94/00002.wav,faces/id0021/YFvtct2Yc94
train,id0011,English,YwozNG5iuSY,faces/id0011/YwozNG5iuSY/0001125.jpg,voices/id0011/English/YwozNG5iuSY/00000.wav,faces/id0011/YwozNG5iuSY
train,id0033,English,tN2pW8F-ANo,faces/id0033/tN2pW8F-ANo/0000000.jpg,voices/id0033/English/tN2pW8F-ANo/00001.wav,faces/id0033/tN2pW8F-ANo
train,id0021,English,M7smcdBePQA,faces/id0021/M7smcdBePQA/0001175.jpg,voices/id0021/English/M7smcdBePQA/00001.wav,faces/id0021/M7smcdBePQA
train,id0009,English,8sIenm04dHg,faces/id0009/8sIenm04dHg/0000550.jpg,voices/id0009/English/8sIenm04dHg/00000.wav,faces/id0009/8sIenm04dHg
train,id0068,English,-ZrmolsHRi4,faces/id0068/-ZrmolsHRi4/0000500.jpg,voices/id0068/English/-ZrmolsHRi4/00000.wav,faces/id0068/-ZrmolsHRi4
train,id0019,English,u2eClpoLbb4,faces/id0019/u2eClpoLbb4/0002750.jpg,voices/id0019/English/u2eClpoLbb4/00010.wav,faces/id0019/u2eClpoLbb4
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00136.wav,faces/id0039/vKiGkbyfHPA
train,id0046,English,Pm_mdu33xD8,faces/id0046/Pm_mdu33xD8/0000000.jpg,voices/id0046/English/Pm_mdu33xD8/00000.wav,faces/id0046/Pm_mdu33xD8
train,id0039,English,Aq57LMnhilM,faces/id0039/Aq57LMnhilM/0000000.jpg,voices/id0039/English/Aq57LMnhilM/00000.wav,faces/id0039/Aq57LMnhilM
train,id0059,English,qt_kFlB1m4I,faces/id0059/qt_kFlB1m4I/0003775.jpg,voices/id0059/English/qt_kFlB1m4I/00004.wav,faces/id0059/qt_kFlB1m4I
train,id0015,English,0R531JwP45k,faces/id0015/0R531JwP45k/0000950.jpg,voices/id0015/English/0R531JwP45k/00044.wav,faces/id0015/0R531JwP45k
train,id0045,English,h7A9ToTEKQA,faces/id0045/h7A9ToTEKQA/0000750.jpg,voices/id0045/English/h7A9ToTEKQA/00013.wav,faces/id0045/h7A9ToTEKQA
train,id0022,English,cIaJasZFQ94,faces/id0022/cIaJasZFQ94/0002650.jpg,voices/id0022/English/cIaJasZFQ94/00031.wav,faces/id0022/cIaJasZFQ94
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00048.wav,faces/id0062/SK8nrapRgqQ
train,id0016,English,8JDCjoGMly8,faces/id0016/8JDCjoGMly8/0001350.jpg,voices/id0016/English/8JDCjoGMly8/00005.wav,faces/id0016/8JDCjoGMly8
train,id0056,English,uhqXPuUaGZ8,faces/id0056/uhqXPuUaGZ8/0001750.jpg,voices/id0056/English/uhqXPuUaGZ8/00011.wav,faces/id0056/uhqXPuUaGZ8
train,id0012,English,fvt3f_xZZl0,faces/id0012/fvt3f_xZZl0/0004750.jpg,voices/id0012/English/fvt3f_xZZl0/00007.wav,faces/id0012/fvt3f_xZZl0
train,id0017,English,iNzFuVDC0vE,faces/id0017/iNzFuVDC0vE/0001325.jpg,voices/id0017/English/iNzFuVDC0vE/00044.wav,faces/id0017/iNzFuVDC0vE
train,id0047,English,EN3qQZhg6FA,faces/id0047/EN3qQZhg6FA/0000350.jpg,voices/id0047/English/EN3qQZhg6FA/00005.wav,faces/id0047/EN3qQZhg6FA
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00008.wav,faces/id0039/vKiGkbyfHPA
train,id0001,English,Y16ltGEvXzI,faces/id0001/Y16ltGEvXzI/0001300.jpg,voices/id0001/English/Y16ltGEvXzI/00048.wav,faces/id0001/Y16ltGEvXzI
train,id0020,English,https_,faces/id0020/https_/0000125.jpg,voices/id0020/English/https_/00000.wav,faces/id0020/https_
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00057.wav,faces/id0039/qyZ004QI6Iw
train,id0018,English,KQrdbivDg9E,faces/id0018/KQrdbivDg9E/0000000.jpg,voices/id0018/English/KQrdbivDg9E/00043.wav,faces/id0018/KQrdbivDg9E
train,id0062,English,SK8nrapRgqQ,faces/id0062/SK8nrapRgqQ/0001575.jpg,voices/id0062/English/SK8nrapRgqQ/00020.wav,faces/id0062/SK8nrapRgqQ
train,id0057,English,ibr4dXajSJ8,faces/id0057/ibr4dXajSJ8/0000225.jpg,voices/id0057/English/ibr4dXajSJ8/00009.wav,faces/id0057/ibr4dXajSJ8
train,id0009,English,gXnUW8OooRk,faces/id0009/gXnUW8OooRk/0000275.jpg,voices/id0009/English/gXnUW8OooRk/00055.wav,faces/id0009/gXnUW8OooRk
train,id0052,English,ZMFntWRg8LY,faces/id0052/ZMFntWRg8LY/0002375.jpg,voices/id0052/English/ZMFntWRg8LY/00006.wav,faces/id0052/ZMFntWRg8LY
train,id0009,English,ACwVcpt8MFA,faces/id0009/ACwVcpt8MFA/0004675.jpg,voices/id0009/English/ACwVcpt8MFA/00026.wav,faces/id0009/ACwVcpt8MFA
train,id0052,English,bxObwwjdMnY,faces/id0052/bxObwwjdMnY/0000025.jpg,voices/id0052/English/bxObwwjdMnY/00013.wav,faces/id0052/bxObwwjdMnY
train,id0009,English,gXnUW8OooRk,faces/id0009/gXnUW8OooRk/0000275.jpg,voices/id0009/English/gXnUW8OooRk/00065.wav,faces/id0009/gXnUW8OooRk
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00001.wav,faces/id0015/BupAovo40Uc
train,id0065,English,aDRUp-LbiH4,faces/id0065/aDRUp-LbiH4/0014500.jpg,voices/id0065/English/aDRUp-LbiH4/00001.wav,faces/id0065/aDRUp-LbiH4
train,id0059,English,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/English/Nqcoz0iuxEk/00020.wav,faces/id0059/Nqcoz0iuxEk
train,id0022,English,PoMGgCakSb0,faces/id0022/PoMGgCakSb0/0000000.jpg,voices/id0022/English/PoMGgCakSb0/00012.wav,faces/id0022/PoMGgCakSb0
train,id0024,English,27T3pMqtDG8,faces/id0024/27T3pMqtDG8/0003225.jpg,voices/id0024/English/27T3pMqtDG8/00017.wav,faces/id0024/27T3pMqtDG8
train,id0043,English,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/English/6hf-RQmsLTg/00011.wav,faces/id0043/6hf-RQmsLTg
train,id0021,English,36s,faces/id0021/36s/0000125.jpg,voices/id0021/English/36s/00000.wav,faces/id0021/36s
train,id0028,English,9jcHcByYp_s,faces/id0028/9jcHcByYp_s/0000625.jpg,voices/id0028/English/9jcHcByYp_s/00014.wav,faces/id0028/9jcHcByYp_s
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00096.wav,faces/id0039/qyZ004QI6Iw
train,id0029,English,6Afm15o4tqw,faces/id0029/6Afm15o4tqw/0000325.jpg,voices/id0029/English/6Afm15o4tqw/00004.wav,faces/id0029/6Afm15o4tqw
train,id0028,English,REIQ9Vlh0Lk,faces/id0028/REIQ9Vlh0Lk/0000000.jpg,voices/id0028/English/REIQ9Vlh0Lk/00026.wav,faces/id0028/REIQ9Vlh0Lk
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00010.wav,faces/id0015/BupAovo40Uc
train,id0056,English,70s,faces/id0056/70s/0000200.jpg,voices/id0056/English/70s/00018.wav,faces/id0056/70s
train,id0016,English,_ZWgPMT33as,faces/id0016/_ZWgPMT33as/0000000.jpg,voices/id0016/English/_ZWgPMT33as/00001.wav,faces/id0016/_ZWgPMT33as
train,id0029,English,07mOlveC3kM,faces/id0029/07mOlveC3kM/0000000.jpg,voices/id0029/English/07mOlveC3kM/00004.wav,faces/id0029/07mOlveC3kM
train,id0006,English,caVRuzpMDNE,faces/id0006/caVRuzpMDNE/0000375.jpg,voices/id0006/English/caVRuzpMDNE/00030.wav,faces/id0006/caVRuzpMDNE
train,id0053,English,oO1YLLuj52g,faces/id0053/oO1YLLuj52g/0000250.jpg,voices/id0053/English/oO1YLLuj52g/00014.wav,faces/id0053/oO1YLLuj52g
train,id0009,English,Vx6_0RMT3jw,faces/id0009/Vx6_0RMT3jw/0000600.jpg,voices/id0009/English/Vx6_0RMT3jw/00016.wav,faces/id0009/Vx6_0RMT3jw
train,id0044,English,vYJc6nLFq40,faces/id0044/vYJc6nLFq40/0000625.jpg,voices/id0044/English/vYJc6nLFq40/00035.wav,faces/id0044/vYJc6nLFq40
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00073.wav,faces/id0039/qyZ004QI6Iw
train,id0015,English,n_36IOGVhMY,faces/id0015/n_36IOGVhMY/0000325.jpg,voices/id0015/English/n_36IOGVhMY/00000.wav,faces/id0015/n_36IOGVhMY
train,id0023,English,4JZJ3lvujWQ,faces/id0023/4JZJ3lvujWQ/0000000.jpg,voices/id0023/English/4JZJ3lvujWQ/00001.wav,faces/id0023/4JZJ3lvujWQ
train,id0012,English,ERAJ_QXo-oY,faces/id0012/ERAJ_QXo-oY/0002775.jpg,voices/id0012/English/ERAJ_QXo-oY/00007.wav,faces/id0012/ERAJ_QXo-oY
train,id0053,English,oO1YLLuj52g,faces/id0053/oO1YLLuj52g/0000250.jpg,voices/id0053/English/oO1YLLuj52g/00018.wav,faces/id0053/oO1YLLuj52g
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00129.wav,faces/id0039/vKiGkbyfHPA
train,id0047,English,EN3qQZhg6FA,faces/id0047/EN3qQZhg6FA/0000350.jpg,voices/id0047/English/EN3qQZhg6FA/00009.wav,faces/id0047/EN3qQZhg6FA
train,id0022,English,cIaJasZFQ94,faces/id0022/cIaJasZFQ94/0002650.jpg,voices/id0022/English/cIaJasZFQ94/00008.wav,faces/id0022/cIaJasZFQ94
train,id0001,English,SRqhJUGuE-E,faces/id0001/SRqhJUGuE-E/0000100.jpg,voices/id0001/English/SRqhJUGuE-E/00005.wav,faces/id0001/SRqhJUGuE-E
train,id0056,English,uhqXPuUaGZ8,faces/id0056/uhqXPuUaGZ8/0001750.jpg,voices/id0056/English/uhqXPuUaGZ8/00000.wav,faces/id0056/uhqXPuUaGZ8
train,id0001,English,Y16ltGEvXzI,faces/id0001/Y16ltGEvXzI/0001300.jpg,voices/id0001/English/Y16ltGEvXzI/00021.wav,faces/id0001/Y16ltGEvXzI
train,id0013,English,CbHAv1DqVtA,faces/id0013/CbHAv1DqVtA/0000450.jpg,voices/id0013/English/CbHAv1DqVtA/00000.wav,faces/id0013/CbHAv1DqVtA
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00039.wav,faces/id0045/QjPkuA2BoX4
train,id0013,English,CbHAv1DqVtA,faces/id0013/CbHAv1DqVtA/0000450.jpg,voices/id0013/English/CbHAv1DqVtA/00040.wav,faces/id0013/CbHAv1DqVtA
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00015.wav,faces/id0015/BupAovo40Uc
train,id0056,English,1_a3Y6LGpAA,faces/id0056/1_a3Y6LGpAA/0000825.jpg,voices/id0056/English/1_a3Y6LGpAA/00032.wav,faces/id0056/1_a3Y6LGpAA
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00021.wav,faces/id0015/BupAovo40Uc
train,id0069,English,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/English/9K0_Ba3uRQ8/00032.wav,faces/id0069/9K0_Ba3uRQ8
train,id0058,English,UJKbF1ddkuE,faces/id0058/UJKbF1ddkuE/0000950.jpg,voices/id0058/English/UJKbF1ddkuE/00002.wav,faces/id0058/UJKbF1ddkuE
train,id0055,English,8fShKg7xrtI,faces/id0055/8fShKg7xrtI/0000450.jpg,voices/id0055/English/8fShKg7xrtI/00011.wav,faces/id0055/8fShKg7xrtI
train,id0024,English,1yPfpl6daG0,faces/id0024/1yPfpl6daG0/0005250.jpg,voices/id0024/English/1yPfpl6daG0/00010.wav,faces/id0024/1yPfpl6daG0
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00141.wav,faces/id0045/QjPkuA2BoX4
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00075.wav,faces/id0052/oKKSSoDfquA
train,id0028,English,9jcHcByYp_s,faces/id0028/9jcHcByYp_s/0000625.jpg,voices/id0028/English/9jcHcByYp_s/00006.wav,faces/id0028/9jcHcByYp_s
train,id0029,English,52M95d6dSTo,faces/id0029/52M95d6dSTo/0000550.jpg,voices/id0029/English/52M95d6dSTo/00030.wav,faces/id0029/52M95d6dSTo
train,id0002,English,a8YwLpyHArc,faces/id0002/a8YwLpyHArc/0000075.jpg,voices/id0002/English/a8YwLpyHArc/00008.wav,faces/id0002/a8YwLpyHArc
train,id0015,English,0R531JwP45k,faces/id0015/0R531JwP45k/0000950.jpg,voices/id0015/English/0R531JwP45k/00023.wav,faces/id0015/0R531JwP45k
train,id0048,English,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/English/dpd_s0t0geM/00072.wav,faces/id0048/dpd_s0t0geM
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00020.wav,faces/id0045/QjPkuA2BoX4
train,id0028,English,dxqN3FoMml8,faces/id0028/dxqN3FoMml8/0002125.jpg,voices/id0028/English/dxqN3FoMml8/00033.wav,faces/id0028/dxqN3FoMml8
train,id0050,English,364s,faces/id0050/364s/0000025.jpg,voices/id0050/English/364s/00003.wav,faces/id0050/364s
train,id0043,English,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/English/6hf-RQmsLTg/00025.wav,faces/id0043/6hf-RQmsLTg
train,id0043,English,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/English/6hf-RQmsLTg/00020.wav,faces/id0043/6hf-RQmsLTg
train,id0042,English,879NYRQPID8,faces/id0042/879NYRQPID8/0000000.jpg,voices/id0042/English/879NYRQPID8/00005.wav,faces/id0042/879NYRQPID8
train,id0028,English,9jcHcByYp_s,faces/id0028/9jcHcByYp_s/0000625.jpg,voices/id0028/English/9jcHcByYp_s/00104.wav,faces/id0028/9jcHcByYp_s
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00073.wav,faces/id0045/QjPkuA2BoX4
train,id0043,English,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/English/6hf-RQmsLTg/00016.wav,faces/id0043/6hf-RQmsLTg
train,id0029,English,6Afm15o4tqw,faces/id0029/6Afm15o4tqw/0000325.jpg,voices/id0029/English/6Afm15o4tqw/00006.wav,faces/id0029/6Afm15o4tqw
train,id0015,English,EcLTj9YAYjQ,faces/id0015/EcLTj9YAYjQ/0000275.jpg,voices/id0015/English/EcLTj9YAYjQ/00005.wav,faces/id0015/EcLTj9YAYjQ
train,id0067,English,aGdUenA305A,faces/id0067/aGdUenA305A/0000025.jpg,voices/id0067/English/aGdUenA305A/00035.wav,faces/id0067/aGdUenA305A
train,id0054,English,L1lsne6_YtE,faces/id0054/L1lsne6_YtE/0000025.jpg,voices/id0054/English/L1lsne6_YtE/00015.wav,faces/id0054/L1lsne6_YtE
train,id0069,English,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/English/BNvjmBk5psM/00020.wav,faces/id0069/BNvjmBk5psM
train,id0059,English,qt_kFlB1m4I,faces/id0059/qt_kFlB1m4I/0003775.jpg,voices/id0059/English/qt_kFlB1m4I/00003.wav,faces/id0059/qt_kFlB1m4I
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00012.wav,faces/id0052/oKKSSoDfquA
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00022.wav,faces/id0039/qyZ004QI6Iw
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00126.wav,faces/id0039/qyZ004QI6Iw
train,id0009,English,gXnUW8OooRk,faces/id0009/gXnUW8OooRk/0000275.jpg,voices/id0009/English/gXnUW8OooRk/00091.wav,faces/id0009/gXnUW8OooRk
train,id0035,English,QRaVk8buFOA,faces/id0035/QRaVk8buFOA/0000350.jpg,voices/id0035/English/QRaVk8buFOA/00003.wav,faces/id0035/QRaVk8buFOA
train,id0062,English,4BHTy1yc7II,faces/id0062/4BHTy1yc7II/0000250.jpg,voices/id0062/English/4BHTy1yc7II/00021.wav,faces/id0062/4BHTy1yc7II
train,id0010,English,turCcuNH2jc,faces/id0010/turCcuNH2jc/0011275.jpg,voices/id0010/English/turCcuNH2jc/00000.wav,faces/id0010/turCcuNH2jc
train,id0017,English,iNzFuVDC0vE,faces/id0017/iNzFuVDC0vE/0001325.jpg,voices/id0017/English/iNzFuVDC0vE/00018.wav,faces/id0017/iNzFuVDC0vE
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00078.wav,faces/id0039/qyZ004QI6Iw
train,id0015,English,hU5pLzIixjw,faces/id0015/hU5pLzIixjw/0000975.jpg,voices/id0015/English/hU5pLzIixjw/00019.wav,faces/id0015/hU5pLzIixjw
train,id0012,English,k-f3Nnd5n8A,faces/id0012/k-f3Nnd5n8A/0000000.jpg,voices/id0012/English/k-f3Nnd5n8A/00029.wav,faces/id0012/k-f3Nnd5n8A
train,id0066,English,Z11MbuMakyI,faces/id0066/Z11MbuMakyI/0000400.jpg,voices/id0066/English/Z11MbuMakyI/00011.wav,faces/id0066/Z11MbuMakyI
train,id0046,English,l3B08ddiu50,faces/id0046/l3B08ddiu50/0000375.jpg,voices/id0046/English/l3B08ddiu50/00006.wav,faces/id0046/l3B08ddiu50
train,id0025,English,JBGHwJ7o_I8,faces/id0025/JBGHwJ7o_I8/0000375.jpg,voices/id0025/English/JBGHwJ7o_I8/00011.wav,faces/id0025/JBGHwJ7o_I8
train,id0015,English,BupAovo40Uc,faces/id0015/BupAovo40Uc/0000250.jpg,voices/id0015/English/BupAovo40Uc/00004.wav,faces/id0015/BupAovo40Uc
train,id0069,English,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/English/9K0_Ba3uRQ8/00030.wav,faces/id0069/9K0_Ba3uRQ8
train,id0003,English,bV2qGq9jc9Y,faces/id0003/bV2qGq9jc9Y/0001275.jpg,voices/id0003/English/bV2qGq9jc9Y/00033.wav,faces/id0003/bV2qGq9jc9Y
train,id0039,English,vKiGkbyfHPA,faces/id0039/vKiGkbyfHPA/0000025.jpg,voices/id0039/English/vKiGkbyfHPA/00103.wav,faces/id0039/vKiGkbyfHPA
train,id0067,English,aGdUenA305A,faces/id0067/aGdUenA305A/0000025.jpg,voices/id0067/English/aGdUenA305A/00004.wav,faces/id0067/aGdUenA305A
train,id0045,English,QjPkuA2BoX4,faces/id0045/QjPkuA2BoX4/0001625.jpg,voices/id0045/English/QjPkuA2BoX4/00105.wav,faces/id0045/QjPkuA2BoX4
train,id0029,English,52M95d6dSTo,faces/id0029/52M95d6dSTo/0000550.jpg,voices/id0029/English/52M95d6dSTo/00008.wav,faces/id0029/52M95d6dSTo
train,id0041,English,igda3vF6SuI,faces/id0041/igda3vF6SuI/0001950.jpg,voices/id0041/English/igda3vF6SuI/00074.wav,faces/id0041/igda3vF6SuI
train,id0057,English,ibr4dXajSJ8,faces/id0057/ibr4dXajSJ8/0000225.jpg,voices/id0057/English/ibr4dXajSJ8/00025.wav,faces/id0057/ibr4dXajSJ8
train,id0001,English,wiIZUuya6tM,faces/id0001/wiIZUuya6tM/0000800.jpg,voices/id0001/English/wiIZUuya6tM/00018.wav,faces/id0001/wiIZUuya6tM
train,id0042,English,879NYRQPID8,faces/id0042/879NYRQPID8/0000000.jpg,voices/id0042/English/879NYRQPID8/00001.wav,faces/id0042/879NYRQPID8
train,id0056,English,1_a3Y6LGpAA,faces/id0056/1_a3Y6LGpAA/0000825.jpg,voices/id0056/English/1_a3Y6LGpAA/00047.wav,faces/id0056/1_a3Y6LGpAA
train,id0052,English,oKKSSoDfquA,faces/id0052/oKKSSoDfquA/0000025.jpg,voices/id0052/English/oKKSSoDfquA/00060.wav,faces/id0052/oKKSSoDfquA
train,id0068,English,wtd-fRHS4UU,faces/id0068/wtd-fRHS4UU/0000000.jpg,voices/id0068/English/wtd-fRHS4UU/00001.wav,faces/id0068/wtd-fRHS4UU
train,id0009,English,CbMvPV-JKew,faces/id0009/CbMvPV-JKew/0001075.jpg,voices/id0009/English/CbMvPV-JKew/00020.wav,faces/id0009/CbMvPV-JKew
train,id0016,English,8JDCjoGMly8,faces/id0016/8JDCjoGMly8/0001350.jpg,voices/id0016/English/8JDCjoGMly8/00015.wav,faces/id0016/8JDCjoGMly8
train,id0052,English,m_2TipjC5pw,faces/id0052/m_2TipjC5pw/0000025.jpg,voices/id0052/English/m_2TipjC5pw/00006.wav,faces/id0052/m_2TipjC5pw
train,id0024,English,27T3pMqtDG8,faces/id0024/27T3pMqtDG8/0003225.jpg,voices/id0024/English/27T3pMqtDG8/00016.wav,faces/id0024/27T3pMqtDG8
train,id0062,English,4BHTy1yc7II,faces/id0062/4BHTy1yc7II/0000250.jpg,voices/id0062/English/4BHTy1yc7II/00008.wav,faces/id0062/4BHTy1yc7II
train,id0039,English,qyZ004QI6Iw,faces/id0039/qyZ004QI6Iw/0000025.jpg,voices/id0039/English/qyZ004QI6Iw/00045.wav,faces/id0039/qyZ004QI6Iw
train,id0022,English,PoMGgCakSb0,faces/id0022/PoMGgCakSb0/0000000.jpg,voices/id0022/English/PoMGgCakSb0/00009.wav,faces/id0022/PoMGgCakSb0
train,id0060,English,4v8ORoykFSQ,faces/id0060/4v8ORoykFSQ/0009650.jpg,voices/id0060/English/4v8ORoykFSQ/00005.wav,faces/id0060/4v8ORoykFSQ
train,id0060,English,WyInmhVL3Ok,faces/id0060/WyInmhVL3Ok/0002575.jpg,voices/id0060/English/WyInmhVL3Ok/00003.wav,faces/id0060/WyInmhVL3Ok
train,id0001,English,M4apuT0lOAk,faces/id0001/M4apuT0lOAk/0004775.jpg,voices/id0001/English/M4apuT0lOAk/00003.wav,faces/id0001/M4apuT0lOAk
train,id0044,English,OdUCFZTx9xs,faces/id0044/OdUCFZTx9xs/0000750.jpg,voices/id0044/English/OdUCFZTx9xs/00022.wav,faces/id0044/OdUCFZTx9xs
