split,speaker_id,language,video_id,image_path,voice_path,face_dir
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00043.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00046.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00059.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00025.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,fLmv5exbzmg,faces/id0059/fLmv5exbzmg/0001000.jpg,voices/id0059/Urdu/fLmv5exbzmg/00002.wav,faces/id0059/fLmv5exbzmg
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00009.wav,faces/id0033/02L6RPzTSoI
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00033.wav,faces/id0043/6hf-RQmsLTg
train,id0059,Urdu,fLmv5exbzmg,faces/id0059/fLmv5exbzmg/0001000.jpg,voices/id0059/Urdu/fLmv5exbzmg/00011.wav,faces/id0059/fLmv5exbzmg
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00011.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00042.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,qt_kFlB1m4I,faces/id0059/qt_kFlB1m4I/0003775.jpg,voices/id0059/Urdu/qt_kFlB1m4I/00004.wav,faces/id0059/qt_kFlB1m4I
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00073.wav,faces/id0048/dpd_s0t0geM
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00034.wav,faces/id0069/9K0_Ba3uRQ8
train,id0033,Urdu,Bd_fr4OC_pk,faces/id0033/Bd_fr4OC_pk/0000525.jpg,voices/id0033/Urdu/Bd_fr4OC_pk/00009.wav,faces/id0033/Bd_fr4OC_pk
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00021.wav,faces/id0069/9K0_Ba3uRQ8
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00002.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00016.wav,faces/id0048/dpd_s0t0geM
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00055.wav,faces/id0048/dpd_s0t0geM
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00015.wav,faces/id0069/BNvjmBk5psM
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00029.wav,faces/id0043/6hf-RQmsLTg
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00012.wav,faces/id0033/02L6RPzTSoI
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00006.wav,faces/id0048/R0UMqq9U6wg
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00030.wav,faces/id0048/dpd_s0t0geM
train,id0055,Urdu,1E2M_GJQpfc,faces/id0055/1E2M_GJQpfc/0004125.jpg,voices/id0055/Urdu/1E2M_GJQpfc/00008.wav,faces/id0055/1E2M_GJQpfc
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00038.wav,faces/id0048/dpd_s0t0geM
train,id0040,Urdu,6YMUgzYERQs,faces/id0040/6YMUgzYERQs/0000250.jpg,voices/id0040/Urdu/6YMUgzYERQs/00012.wav,faces/id0040/6YMUgzYERQs
train,id0063,Urdu,CeNF8cAxWSI,faces/id0063/CeNF8cAxWSI/0000125.jpg,voices/id0063/Urdu/CeNF8cAxWSI/00010.wav,faces/id0063/CeNF8cAxWSI
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00007.wav,faces/id0048/dpd_s0t0geM
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00036.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00040.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00037.wav,faces/id0048/dpd_s0t0geM
train,id0051,Urdu,CVRK0vEqDno,faces/id0051/CVRK0vEqDno/0000450.jpg,voices/id0051/Urdu/CVRK0vEqDno/00006.wav,faces/id0051/CVRK0vEqDno
train,id0065,Urdu,aDRUp-LbiH4,faces/id0065/aDRUp-LbiH4/0014500.jpg,voices/id0065/Urdu/aDRUp-LbiH4/00005.wav,faces/id0065/aDRUp-LbiH4
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00035.wav,faces/id0043/6hf-RQmsLTg
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00001.wav,faces/id0043/6hf-RQmsLTg
train,id0063,Urdu,adbOGDxEsRk,faces/id0063/adbOGDxEsRk/0000200.jpg,voices/id0063/Urdu/adbOGDxEsRk/00000.wav,faces/id0063/adbOGDxEsRk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00071.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00027.wav,faces/id0059/Nqcoz0iuxEk
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00026.wav,faces/id0033/02L6RPzTSoI
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00010.wav,faces/id0059/Nqcoz0iuxEk
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00034.wav,faces/id0059/Nqcoz0iuxEk
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00005.wav,faces/id0059/Nqcoz0iuxEk
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00000.wav,faces/id0069/BNvjmBk5psM
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00016.wav,faces/id0033/02L6RPzTSoI
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00005.wav,faces/id0048/R0UMqq9U6wg
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00016.wav,faces/id0048/R0UMqq9U6wg
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00003.wav,faces/id0048/R0UMqq9U6wg
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00015.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00018.wav,faces/id0048/R0UMqq9U6wg
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00005.wav,faces/id0063/e4viFF_N14E
train,id0051,Urdu,CVRK0vEqDno,faces/id0051/CVRK0vEqDno/0000450.jpg,voices/id0051/Urdu/CVRK0vEqDno/00000.wav,faces/id0051/CVRK0vEqDno
train,id0033,Urdu,Bd_fr4OC_pk,faces/id0033/Bd_fr4OC_pk/0000525.jpg,voices/id0033/Urdu/Bd_fr4OC_pk/00001.wav,faces/id0033/Bd_fr4OC_pk
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00006.wav,faces/id0043/6hf-RQmsLTg
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00024.wav,faces/id0069/BNvjmBk5psM
train,id0033,Urdu,Bd_fr4OC_pk,faces/id0033/Bd_fr4OC_pk/0000525.jpg,voices/id0033/Urdu/Bd_fr4OC_pk/00011.wav,faces/id0033/Bd_fr4OC_pk
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00045.wav,faces/id0033/02L6RPzTSoI
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00054.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,fLmv5exbzmg,faces/id0059/fLmv5exbzmg/0001000.jpg,voices/id0059/Urdu/fLmv5exbzmg/00007.wav,faces/id0059/fLmv5exbzmg
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00003.wav,faces/id0063/e4viFF_N14E
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00002.wav,faces/id0069/9K0_Ba3uRQ8
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00082.wav,faces/id0048/dpd_s0t0geM
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00010.wav,faces/id0048/R0UMqq9U6wg
train,id0027,Urdu,45XvDmnzABk,faces/id0027/45XvDmnzABk/0005075.jpg,voices/id0027/Urdu/45XvDmnzABk/00000.wav,faces/id0027/45XvDmnzABk
train,id0048,Urdu,MzgfSKySMIU,faces/id0048/MzgfSKySMIU/0000000.jpg,voices/id0048/Urdu/MzgfSKySMIU/00002.wav,faces/id0048/MzgfSKySMIU
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00018.wav,faces/id0033/02L6RPzTSoI
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00041.wav,faces/id0048/dpd_s0t0geM
train,id0040,Urdu,6YMUgzYERQs,faces/id0040/6YMUgzYERQs/0000250.jpg,voices/id0040/Urdu/6YMUgzYERQs/00009.wav,faces/id0040/6YMUgzYERQs
train,id0051,Urdu,CVRK0vEqDno,faces/id0051/CVRK0vEqDno/0000450.jpg,voices/id0051/Urdu/CVRK0vEqDno/00004.wav,faces/id0051/CVRK0vEqDno
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00002.wav,faces/id0063/e4viFF_N14E
train,id0051,Urdu,w_c9WOoaAJ8,faces/id0051/w_c9WOoaAJ8/0000200.jpg,voices/id0051/Urdu/w_c9WOoaAJ8/00004.wav,faces/id0051/w_c9WOoaAJ8
train,id0027,Urdu,45XvDmnzABk,faces/id0027/45XvDmnzABk/0005075.jpg,voices/id0027/Urdu/45XvDmnzABk/00005.wav,faces/id0027/45XvDmnzABk
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00023.wav,faces/id0069/9K0_Ba3uRQ8
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00016.wav,faces/id0059/Nqcoz0iuxEk
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00007.wav,faces/id0063/e4viFF_N14E
train,id0055,Urdu,1E2M_GJQpfc,faces/id0055/1E2M_GJQpfc/0004125.jpg,voices/id0055/Urdu/1E2M_GJQpfc/00013.wav,faces/id0055/1E2M_GJQpfc
train,id0055,Urdu,1E2M_GJQpfc,faces/id0055/1E2M_GJQpfc/0004125.jpg,voices/id0055/Urdu/1E2M_GJQpfc/00009.wav,faces/id0055/1E2M_GJQpfc
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00070.wav,faces/id0048/dpd_s0t0geM
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00023.wav,faces/id0033/02L6RPzTSoI
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00062.wav,faces/id0059/Nqcoz0iuxEk
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00037.wav,faces/id0043/6hf-RQmsLTg
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00009.wav,faces/id0048/R0UMqq9U6wg
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00007.wav,faces/id0069/BNvjmBk5psM
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00011.wav,faces/id0069/9K0_Ba3uRQ8
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00022.wav,faces/id0033/02L6RPzTSoI
train,id0065,Urdu,eBNt-eUM9RA,faces/id0065/eBNt-eUM9RA/0014500.jpg,voices/id0065/Urdu/eBNt-eUM9RA/00000.wav,faces/id0065/eBNt-eUM9RA
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00003.wav,faces/id0069/BNvjmBk5psM
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00001.wav,faces/id0063/e4viFF_N14E
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00026.wav,faces/id0043/6hf-RQmsLTg
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00011.wav,faces/id0048/dpd_s0t0geM
train,id0027,Urdu,45XvDmnzABk,faces/id0027/45XvDmnzABk/0005075.jpg,voices/id0027/Urdu/45XvDmnzABk/00007.wav,faces/id0027/45XvDmnzABk
train,id0059,Urdu,qt_kFlB1m4I,faces/id0059/qt_kFlB1m4I/0003775.jpg,voices/id0059/Urdu/qt_kFlB1m4I/00002.wav,faces/id0059/qt_kFlB1m4I
train,id0037,Urdu,GVM-bO_Kr9Y,faces/id0037/GVM-bO_Kr9Y/0000125.jpg,voices/id0037/Urdu/GVM-bO_Kr9Y/00001.wav,faces/id0037/GVM-bO_Kr9Y
train,id0063,Urdu,CeNF8cAxWSI,faces/id0063/CeNF8cAxWSI/0000125.jpg,voices/id0063/Urdu/CeNF8cAxWSI/00007.wav,faces/id0063/CeNF8cAxWSI
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00000.wav,faces/id0069/9K0_Ba3uRQ8
train,id0059,Urdu,fLmv5exbzmg,faces/id0059/fLmv5exbzmg/0001000.jpg,voices/id0059/Urdu/fLmv5exbzmg/00009.wav,faces/id0059/fLmv5exbzmg
train,id0063,Urdu,adbOGDxEsRk,faces/id0063/adbOGDxEsRk/0000200.jpg,voices/id0063/Urdu/adbOGDxEsRk/00002.wav,faces/id0063/adbOGDxEsRk
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00012.wav,faces/id0059/Nqcoz0iuxEk
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00059.wav,faces/id0048/dpd_s0t0geM
train,id0055,Urdu,1E2M_GJQpfc,faces/id0055/1E2M_GJQpfc/0004125.jpg,voices/id0055/Urdu/1E2M_GJQpfc/00005.wav,faces/id0055/1E2M_GJQpfc
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00008.wav,faces/id0033/02L6RPzTSoI
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00008.wav,faces/id0043/6hf-RQmsLTg
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00062.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00056.wav,faces/id0059/Nqcoz0iuxEk
train,id0040,Urdu,6YMUgzYERQs,faces/id0040/6YMUgzYERQs/0000250.jpg,voices/id0040/Urdu/6YMUgzYERQs/00002.wav,faces/id0040/6YMUgzYERQs
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00005.wav,faces/id0069/9K0_Ba3uRQ8
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00032.wav,faces/id0043/6hf-RQmsLTg
train,id0055,Urdu,1E2M_GJQpfc,faces/id0055/1E2M_GJQpfc/0004125.jpg,voices/id0055/Urdu/1E2M_GJQpfc/00006.wav,faces/id0055/1E2M_GJQpfc
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00013.wav,faces/id0063/e4viFF_N14E
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00075.wav,faces/id0048/dpd_s0t0geM
train,id0063,Urdu,RvC3GXVE4JY,faces/id0063/RvC3GXVE4JY/0000475.jpg,voices/id0063/Urdu/RvC3GXVE4JY/00003.wav,faces/id0063/RvC3GXVE4JY
train,id0063,Urdu,e4viFF_N14E,faces/id0063/e4viFF_N14E/0001375.jpg,voices/id0063/Urdu/e4viFF_N14E/00011.wav,faces/id0063/e4viFF_N14E
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00014.wav,faces/id0048/dpd_s0t0geM
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00017.wav,faces/id0048/R0UMqq9U6wg
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00036.wav,faces/id0069/9K0_Ba3uRQ8
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00063.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00007.wav,faces/id0059/Nqcoz0iuxEk
train,id0069,Urdu,BNvjmBk5psM,faces/id0069/BNvjmBk5psM/0000400.jpg,voices/id0069/Urdu/BNvjmBk5psM/00014.wav,faces/id0069/BNvjmBk5psM
train,id0051,Urdu,CVRK0vEqDno,faces/id0051/CVRK0vEqDno/0000450.jpg,voices/id0051/Urdu/CVRK0vEqDno/00002.wav,faces/id0051/CVRK0vEqDno
train,id0069,Urdu,9K0_Ba3uRQ8,faces/id0069/9K0_Ba3uRQ8/0000525.jpg,voices/id0069/Urdu/9K0_Ba3uRQ8/00028.wav,faces/id0069/9K0_Ba3uRQ8
train,id0063,Urdu,CeNF8cAxWSI,faces/id0063/CeNF8cAxWSI/0000125.jpg,voices/id0063/Urdu/CeNF8cAxWSI/00001.wav,faces/id0063/CeNF8cAxWSI
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00068.wav,faces/id0048/dpd_s0t0geM
train,id0059,Urdu,fLmv5exbzmg,faces/id0059/fLmv5exbzmg/0001000.jpg,voices/id0059/Urdu/fLmv5exbzmg/00001.wav,faces/id0059/fLmv5exbzmg
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00040.wav,faces/id0033/02L6RPzTSoI
train,id0027,Urdu,45XvDmnzABk,faces/id0027/45XvDmnzABk/0005075.jpg,voices/id0027/Urdu/45XvDmnzABk/00003.wav,faces/id0027/45XvDmnzABk
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00014.wav,faces/id0059/Nqcoz0iuxEk
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00027.wav,faces/id0043/6hf-RQmsLTg
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00017.wav,faces/id0059/Nqcoz0iuxEk
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00032.wav,faces/id0033/02L6RPzTSoI
train,id0051,Urdu,JdwfC6b5xl8,faces/id0051/JdwfC6b5xl8/0000000.jpg,voices/id0051/Urdu/JdwfC6b5xl8/00001.wav,faces/id0051/JdwfC6b5xl8
train,id0059,Urdu,qt_kFlB1m4I,faces/id0059/qt_kFlB1m4I/0003775.jpg,voices/id0059/Urdu/qt_kFlB1m4I/00000.wav,faces/id0059/qt_kFlB1m4I
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00040.wav,faces/id0043/6hf-RQmsLTg
train,id0048,Urdu,R0UMqq9U6wg,faces/id0048/R0UMqq9U6wg/0000625.jpg,voices/id0048/Urdu/R0UMqq9U6wg/00004.wav,faces/id0048/R0UMqq9U6wg
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00026.wav,faces/id0048/dpd_s0t0geM
train,id0063,Urdu,CeNF8cAxWSI,faces/id0063/CeNF8cAxWSI/0000125.jpg,voices/id0063/Urdu/CeNF8cAxWSI/00002.wav,faces/id0063/CeNF8cAxWSI
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00036.wav,faces/id0043/6hf-RQmsLTg
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00021.wav,faces/id0059/Nqcoz0iuxEk
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00003.wav,faces/id0043/6hf-RQmsLTg
train,id0059,Urdu,Nqcoz0iuxEk,faces/id0059/Nqcoz0iuxEk/0002250.jpg,voices/id0059/Urdu/Nqcoz0iuxEk/00008.wav,faces/id0059/Nqcoz0iuxEk
train,id0033,Urdu,02L6RPzTSoI,faces/id0033/02L6RPzTSoI/0001475.jpg,voices/id0033/Urdu/02L6RPzTSoI/00041.wav,faces/id0033/02L6RPzTSoI
train,id0063,Urdu,CeNF8cAxWSI,faces/id0063/CeNF8cAxWSI/0000125.jpg,voices/id0063/Urdu/CeNF8cAxWSI/00009.wav,faces/id0063/CeNF8cAxWSI
train,id0043,Urdu,6hf-RQmsLTg,faces/id0043/6hf-RQmsLTg/0002050.jpg,voices/id0043/Urdu/6hf-RQmsLTg/00021.wav,faces/id0043/6hf-RQmsLTg
train,id0048,Urdu,dpd_s0t0geM,faces/id0048/dpd_s0t0geM/0002900.jpg,voices/id0048/Urdu/dpd_s0t0geM/00072.wav,faces/id0048/dpd_s0t0geM
